loan_id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog
352,0.0,5/1/94,0.0,,,8.0,0.0,19500,30.9,14.0,
353,0.0,7/1/94,0.0,25.0,,10.0,0.0,7062,21.3,27.0,
354,0.0,4/1/01,0.0,,93.0,6.0,1.0,2316,36.8,15.0,
355,0.0,5/1/93,2.0,,,7.0,0.0,3008,47.7,22.0,
356,0.0,10/1/03,0.0,,,4.0,0.0,10804,85.1,9.0,
357,1.0,12/1/98,0.0,21.0,,6.0,0.0,0,0.0,19.0,
358,0.0,7/1/97,0.0,,,12.0,0.0,4600,8.8,31.0,
359,0.0,1/1/91,0.0,,,15.0,0.0,27828,59.7,24.0,
360,0.0,7/1/03,1.0,,,9.0,0.0,20617,38.4,18.0,
361,0.0,8/1/03,4.0,,,9.0,0.0,23600,78.9,17.0,
362,0.0,7/1/94,2.0,30.0,,11.0,0.0,7022,13.3,33.0,
363,0.0,12/1/98,0.0,,,16.0,0.0,11365,22.3,27.0,
364,0.0,12/1/00,0.0,,,13.0,0.0,14306,85.7,22.0,
365,0.0,11/1/05,0.0,27.0,,11.0,0.0,480,96.0,17.0,
366,2.0,5/1/84,2.0,20.0,,8.0,0.0,16561,31.8,22.0,
367,0.0,9/1/99,4.0,,101.0,15.0,1.0,10989,69.1,38.0,
368,0.0,11/1/01,0.0,,,10.0,0.0,10086,77.6,23.0,
369,0.0,11/1/98,1.0,,,9.0,0.0,20546,62.6,29.0,
370,0.0,10/1/96,0.0,34.0,,13.0,0.0,11117,86.2,24.0,
371,1.0,11/1/91,4.0,8.0,,11.0,0.0,64744,72.0,33.0,
372,0.0,3/1/01,0.0,,,6.0,0.0,7583,64.8,14.0,
373,0.0,1/1/05,0.0,,,6.0,0.0,10186,50.7,7.0,
374,0.0,5/1/94,1.0,,,5.0,0.0,22112,63.2,26.0,
375,0.0,1/1/06,7.0,0.0,0.0,9.0,0.0,1509,30.8,9.0,
376,0.0,8/1/00,1.0,58.0,107.0,8.0,1.0,2014,83.9,11.0,
377,0.0,4/1/97,0.0,,,6.0,0.0,4124,67.6,31.0,
378,0.0,9/1/95,1.0,,,6.0,0.0,0,0.0,28.0,
379,0.0,11/1/03,1.0,,,5.0,0.0,2697,69.2,11.0,
380,0.0,12/1/94,2.0,26.0,,8.0,0.0,15731,38.7,20.0,
381,0.0,12/1/96,0.0,47.0,,7.0,0.0,4351,37.5,29.0,
382,0.0,6/1/94,1.0,,,7.0,0.0,604,6.2,22.0,
383,0.0,8/1/94,0.0,,,8.0,0.0,12701,96.2,39.0,
384,0.0,11/1/05,0.0,,,3.0,0.0,1855,23.2,3.0,
385,0.0,2/1/06,0.0,,,16.0,0.0,1959,9.8,21.0,
386,0.0,11/1/91,3.0,,,4.0,0.0,38475,14.5,20.0,
387,0.0,11/1/98,1.0,34.0,,11.0,0.0,2744,8.9,34.0,
388,0.0,6/1/98,0.0,,,16.0,0.0,35144,58.4,32.0,
389,1.0,4/1/00,1.0,10.0,,13.0,0.0,8590,27.4,16.0,
390,0.0,7/1/02,0.0,,,8.0,0.0,11296,63.5,18.0,
391,0.0,5/1/98,0.0,29.0,91.0,6.0,1.0,2606,29.4,19.0,
392,0.0,9/1/96,2.0,,,6.0,0.0,15611,21.0,9.0,
393,0.0,9/1/99,0.0,,,13.0,0.0,35683,59.3,25.0,
394,0.0,1/1/05,0.0,,,9.0,0.0,8802,37.6,11.0,
395,0.0,5/1/92,1.0,25.0,,9.0,0.0,35475,76.6,29.0,
396,0.0,6/1/98,0.0,,,9.0,0.0,17259,84.2,15.0,
397,0.0,10/1/04,1.0,,,9.0,0.0,9715,24.6,17.0,
398,0.0,10/1/03,2.0,,,11.0,0.0,4189,48.1,25.0,
399,0.0,11/1/96,1.0,,,6.0,0.0,24884,80.5,10.0,
400,0.0,12/1/01,0.0,,,6.0,0.0,7069,52.4,11.0,
401,0.0,5/1/74,1.0,31.0,,2.0,0.0,657,13.1,14.0,
402,0.0,4/1/91,0.0,0.0,0.0,6.0,0.0,122,3.7,8.0,
403,0.0,2/1/05,1.0,,,6.0,0.0,11321,70.3,10.0,
404,0.0,7/1/03,0.0,,,5.0,0.0,11907,34.2,12.0,
405,0.0,1/1/97,0.0,67.0,,6.0,0.0,4898,50.5,11.0,
406,0.0,5/1/96,3.0,44.0,,6.0,0.0,9352,92.6,25.0,
407,0.0,12/1/04,0.0,,,10.0,0.0,18079,30.0,20.0,
408,1.0,8/1/94,3.0,15.0,,10.0,0.0,4094,44.5,20.0,
409,0.0,11/1/02,1.0,,,10.0,0.0,23661,73.9,13.0,
410,0.0,5/1/03,1.0,,,7.0,0.0,8818,78.7,19.0,
411,0.0,4/1/01,0.0,,,4.0,0.0,9620,42.2,6.0,
412,0.0,7/1/04,0.0,,,8.0,0.0,297,2.5,14.0,
413,0.0,5/1/01,0.0,,,12.0,0.0,4782,16.7,16.0,
414,0.0,11/1/00,0.0,,,8.0,0.0,14143,29.6,16.0,
415,0.0,8/1/00,0.0,,,7.0,0.0,15792,33.7,19.0,
416,0.0,4/1/93,1.0,60.0,,10.0,0.0,11896,69.6,41.0,
417,0.0,2/1/98,0.0,61.0,,17.0,0.0,10593,37.2,34.0,
418,0.0,2/1/08,0.0,,,3.0,0.0,1619,73.6,5.0,
419,0.0,3/1/00,1.0,66.0,,10.0,0.0,601,17.7,18.0,
420,0.0,9/1/00,0.0,,,14.0,0.0,10211,96.3,15.0,
421,1.0,11/1/05,1.0,20.0,,8.0,0.0,1046,36.5,10.0,
422,0.0,11/1/08,1.0,,,4.0,0.0,2975,72.6,5.0,
423,0.0,10/1/97,0.0,,,7.0,0.0,7940,42.7,31.0,
424,0.0,1/1/04,0.0,,,7.0,0.0,10769,89.7,9.0,
425,0.0,11/1/99,0.0,,,6.0,0.0,12076,82.7,21.0,
426,1.0,1/1/87,0.0,18.0,,8.0,0.0,4975,68.2,18.0,
427,0.0,6/1/87,0.0,,,12.0,0.0,12470,54.9,26.0,
428,0.0,7/1/05,4.0,,,6.0,0.0,5413,50.6,17.0,
429,1.0,10/1/01,1.0,12.0,,8.0,0.0,2512,69.8,12.0,
430,1.0,10/1/99,1.0,22.0,,14.0,0.0,9216,38.9,24.0,
431,0.0,12/1/03,1.0,,,6.0,0.0,3648,41.0,9.0,
432,1.0,3/1/04,2.0,22.0,,6.0,0.0,1599,9.6,11.0,
433,0.0,5/1/91,0.0,60.0,,12.0,0.0,65975,14.5,37.0,
434,0.0,8/1/95,0.0,24.0,,8.0,0.0,30009,93.6,27.0,
435,0.0,10/1/01,2.0,,,10.0,0.0,1095,5.2,27.0,
436,1.0,1/1/94,1.0,22.0,,7.0,0.0,12636,30.2,10.0,
437,0.0,8/1/90,0.0,,,11.0,0.0,75515,77.3,29.0,
438,0.0,11/1/04,0.0,,,5.0,0.0,14416,60.9,13.0,
439,2.0,4/1/93,1.0,19.0,,11.0,0.0,13654,73.6,29.0,
440,0.0,12/1/06,2.0,,,5.0,0.0,2860,31.1,9.0,
441,0.0,9/1/06,3.0,,,10.0,0.0,10324,54.3,10.0,
442,0.0,10/1/95,0.0,57.0,,8.0,0.0,9331,74.6,28.0,
443,0.0,10/1/05,0.0,,89.0,9.0,1.0,0,0.0,14.0,
444,0.0,10/1/04,0.0,,,5.0,0.0,4256,94.6,5.0,
445,0.0,11/1/00,0.0,,,9.0,0.0,6151,24.4,46.0,
446,0.0,9/1/90,2.0,72.0,,11.0,0.0,19369,78.4,43.0,
447,0.0,9/1/99,0.0,76.0,,10.0,0.0,1138,9.5,29.0,
448,0.0,3/1/08,2.0,,,2.0,0.0,921,76.7,4.0,
449,0.0,6/1/81,0.0,,,13.0,0.0,26703,56.6,35.0,
450,0.0,10/1/02,0.0,47.0,,2.0,0.0,182,18.2,7.0,
451,1.0,10/1/96,1.0,9.0,,7.0,0.0,6572,80.1,11.0,
452,0.0,1/1/99,3.0,,,7.0,0.0,1761,16.5,13.0,
453,0.0,1/1/06,0.0,,,4.0,0.0,1819,26.0,4.0,
454,0.0,4/1/05,2.0,,,5.0,0.0,8886,61.7,12.0,
455,0.0,11/1/03,0.0,,,5.0,0.0,2872,92.8,8.0,
456,0.0,12/1/95,2.0,,100.0,15.0,1.0,15887,58.8,22.0,
457,0.0,12/1/96,0.0,31.0,,5.0,0.0,20267,36.7,18.0,
458,0.0,4/1/94,1.0,,,12.0,0.0,12551,68.2,20.0,
459,0.0,3/1/92,1.0,,,13.0,0.0,19414,27.9,42.0,
460,0.0,1/1/84,1.0,,,12.0,0.0,22233,76.7,39.0,
461,0.0,10/1/99,2.0,35.0,,11.0,0.0,30798,58.2,39.0,
462,0.0,1/1/92,0.0,,,3.0,0.0,3356,54.1,7.0,
463,0.0,8/1/96,1.0,,,11.0,0.0,9707,83.0,33.0,
464,0.0,11/1/03,0.0,,,8.0,0.0,9577,46.4,22.0,
465,1.0,5/1/92,0.0,23.0,,11.0,0.0,12336,46.0,22.0,
466,0.0,4/1/97,0.0,30.0,,4.0,0.0,7850,50.6,14.0,
467,0.0,6/1/98,0.0,,,17.0,0.0,16701,58.8,44.0,
468,0.0,2/1/94,1.0,41.0,,8.0,0.0,7056,95.4,23.0,
469,1.0,1/1/05,0.0,9.0,,6.0,0.0,22958,52.7,7.0,
470,0.0,9/1/02,2.0,59.0,0.0,2.0,0.0,504,63.0,4.0,
471,2.0,3/1/95,2.0,13.0,,8.0,0.0,4179,38.3,27.0,
472,0.0,9/1/01,0.0,,,7.0,0.0,12965,52.3,23.0,
473,0.0,7/1/06,1.0,,,2.0,0.0,2881,92.9,6.0,
474,0.0,12/1/03,0.0,38.0,,10.0,0.0,9084,90.9,21.0,
475,0.0,12/1/97,3.0,,,8.0,0.0,25484,75.4,22.0,
476,3.0,5/1/98,0.0,12.0,,7.0,0.0,7059,50.4,34.0,
477,0.0,1/1/04,1.0,42.0,,5.0,0.0,15,0.2,17.0,
478,1.0,11/1/96,1.0,19.0,,6.0,0.0,10267,53.8,11.0,
479,0.0,8/1/99,0.0,69.0,,5.0,0.0,3148,29.7,13.0,
480,0.0,12/1/86,0.0,34.0,,9.0,0.0,8895,66.4,43.0,
481,1.0,3/1/99,0.0,22.0,,8.0,0.0,1243,22.6,23.0,
482,0.0,11/1/05,1.0,,,4.0,0.0,0,0.0,6.0,
483,0.0,5/1/01,0.0,46.0,,5.0,0.0,0,0.0,16.0,
484,0.0,8/1/95,1.0,,,10.0,0.0,2226,20.6,33.0,
485,0.0,8/1/89,0.0,,,10.0,0.0,48262,73.2,21.0,
486,0.0,12/1/03,16.0,0.0,0.0,9.0,0.0,921,14.6,14.0,
487,0.0,2/1/92,1.0,,,10.0,0.0,78633,31.7,56.0,
488,1.0,10/1/01,0.0,14.0,,20.0,0.0,9949,38.0,27.0,
489,0.0,6/1/99,2.0,,,18.0,0.0,12149,29.5,41.0,
490,0.0,10/1/99,1.0,,,4.0,0.0,4036,41.6,7.0,
491,0.0,2/1/92,2.0,,,11.0,0.0,4535,17.3,27.0,
492,0.0,11/1/97,0.0,33.0,,9.0,0.0,41038,69.5,21.0,
493,0.0,8/1/99,2.0,,,4.0,0.0,3992,66.5,5.0,
494,0.0,1/1/97,2.0,65.0,,10.0,0.0,3404,72.4,23.0,
495,0.0,11/1/98,0.0,53.0,,5.0,0.0,16280,74.7,19.0,
496,0.0,3/1/94,1.0,,,15.0,0.0,29993,70.9,52.0,
497,0.0,12/1/97,4.0,,,23.0,0.0,205347,90.3,50.0,
498,0.0,8/1/07,0.0,,,4.0,0.0,900,45.0,7.0,
499,0.0,11/1/96,0.0,52.0,,12.0,0.0,33317,44.6,23.0,
500,0.0,6/1/86,1.0,,,18.0,0.0,310,1.9,44.0,
501,0.0,8/1/00,0.0,,,6.0,0.0,10785,73.4,7.0,
502,0.0,4/1/00,0.0,,,7.0,0.0,15235,70.9,14.0,
503,0.0,11/1/99,0.0,73.0,,11.0,0.0,3971,58.4,39.0,
504,2.0,2/1/96,1.0,11.0,,6.0,0.0,239,5.3,17.0,
505,0.0,9/1/94,1.0,,,10.0,0.0,30894,75.2,36.0,
506,0.0,7/1/02,1.0,,,6.0,0.0,19184,58.5,14.0,
507,0.0,4/1/08,0.0,,,2.0,0.0,792,26.4,4.0,
508,0.0,3/1/97,0.0,,,9.0,0.0,7842,11.8,21.0,
509,0.0,12/1/93,1.0,,,8.0,0.0,6684,66.2,19.0,
510,0.0,6/1/82,2.0,41.0,0.0,5.0,0.0,0,0.0,28.0,
511,0.0,7/1/00,2.0,,,11.0,0.0,3968,17.3,32.0,
512,0.0,9/1/96,1.0,,,12.0,0.0,39686,63.2,35.0,
513,0.0,11/1/91,0.0,,,5.0,0.0,0,0.0,17.0,
514,0.0,3/1/87,0.0,,,9.0,0.0,28690,51.6,32.0,
515,0.0,12/1/99,0.0,,,11.0,0.0,24390,38.5,12.0,
516,0.0,1/1/98,0.0,,,4.0,0.0,4978,99.6,21.0,
517,0.0,8/1/96,0.0,30.0,,6.0,0.0,8329,52.8,20.0,
518,0.0,7/1/91,1.0,,,10.0,0.0,22877,83.8,23.0,
519,0.0,11/1/85,0.0,42.0,,12.0,0.0,6423,94.5,18.0,
520,0.0,12/1/99,2.0,,,15.0,0.0,27,0.1,24.0,
521,0.0,5/1/98,2.0,,,8.0,0.0,36705,82.5,17.0,
522,0.0,1/1/97,1.0,,,5.0,0.0,2201,5.5,19.0,
523,0.0,8/1/98,0.0,,,7.0,0.0,25424,78.0,19.0,
524,1.0,2/1/93,5.0,16.0,53.0,13.0,2.0,9131,78.9,40.0,
525,0.0,10/1/82,3.0,,,7.0,0.0,10890,83.1,11.0,
526,0.0,7/1/99,4.0,,,9.0,0.0,3712,18.4,18.0,
527,0.0,10/1/95,0.0,,,10.0,0.0,29913,41.7,21.0,
528,0.0,7/1/92,2.0,,,8.0,0.0,31165,77.5,25.0,
529,0.0,6/1/07,0.0,,,3.0,0.0,3320,40.5,5.0,
530,0.0,12/1/88,7.0,,,15.0,0.0,38352,42.8,41.0,
531,0.0,9/1/06,2.0,,,11.0,0.0,0,,11.0,
532,0.0,10/1/89,6.0,,,11.0,0.0,5253,5.9,19.0,
533,0.0,2/1/05,0.0,33.0,,5.0,0.0,0,0.0,8.0,
534,0.0,4/1/04,4.0,,,11.0,0.0,7328,21.7,14.0,
535,0.0,5/1/00,4.0,,,4.0,0.0,0,0.0,12.0,
536,0.0,6/1/03,0.0,,,7.0,0.0,32008,49.8,13.0,
537,0.0,9/1/00,2.0,31.0,0.0,15.0,0.0,11023,59.9,29.0,
538,0.0,4/1/97,2.0,,,2.0,0.0,12609,93.4,5.0,
539,0.0,1/1/95,1.0,,,11.0,0.0,14253,92.0,26.0,
540,0.0,12/1/94,0.0,71.0,,7.0,0.0,3382,36.1,31.0,
541,0.0,11/1/06,0.0,,,3.0,0.0,909,64.9,3.0,
542,0.0,11/1/96,0.0,,,7.0,0.0,19300,84.3,26.0,
543,0.0,7/1/00,0.0,,,10.0,0.0,2978,81.9,20.0,
544,0.0,3/1/99,0.0,26.0,,8.0,0.0,2240,52.1,15.0,
545,0.0,6/1/05,1.0,,,10.0,0.0,2350,7.9,12.0,
546,0.0,7/1/92,8.0,70.0,,7.0,0.0,4764,58.1,14.0,
547,0.0,8/1/94,0.0,,,9.0,0.0,8066,75.4,18.0,
548,0.0,2/1/92,0.0,46.0,,9.0,0.0,13482,34.8,26.0,
549,1.0,5/1/88,0.0,11.0,,7.0,0.0,7670,32.2,16.0,
550,0.0,11/1/04,0.0,30.0,43.0,6.0,1.0,7774,55.9,17.0,
551,0.0,1/1/02,0.0,,92.0,4.0,1.0,2619,45.2,7.0,
552,0.0,9/1/04,0.0,,,4.0,0.0,5256,93.9,7.0,
553,0.0,2/1/01,0.0,38.0,,9.0,0.0,8196,33.3,15.0,
554,0.0,12/1/99,2.0,51.0,,7.0,0.0,6228,34.4,22.0,
555,0.0,4/1/05,0.0,,,4.0,0.0,5542,49.5,5.0,
556,0.0,11/1/03,5.0,71.0,95.0,2.0,1.0,0,0.0,6.0,
557,0.0,3/1/00,7.0,,,4.0,0.0,155,2.8,10.0,
558,2.0,1/1/86,4.0,13.0,,11.0,0.0,27954,66.9,33.0,
559,0.0,8/1/05,0.0,,,4.0,0.0,5217,80.3,6.0,
560,1.0,12/1/86,1.0,9.0,,7.0,0.0,125027,2.3,29.0,
561,0.0,5/1/00,3.0,,,7.0,0.0,1585,6.0,19.0,
562,0.0,7/1/05,3.0,,,8.0,0.0,3054,14.0,12.0,
563,0.0,6/1/02,3.0,0.0,0.0,8.0,0.0,8768,71.9,13.0,
564,0.0,7/1/99,2.0,,,8.0,0.0,18527,62.0,10.0,
565,0.0,4/1/02,0.0,,98.0,7.0,1.0,6576,96.7,19.0,
566,0.0,9/1/84,2.0,,,9.0,0.0,15696,91.3,26.0,
567,0.0,5/1/05,1.0,30.0,,6.0,0.0,2738,54.8,14.0,
568,0.0,2/1/98,0.0,,,9.0,0.0,43150,69.9,29.0,
569,0.0,1/1/94,0.0,,,5.0,0.0,668,4.2,13.0,
570,0.0,6/1/00,0.0,,,9.0,0.0,10290,22.7,23.0,
571,1.0,5/1/01,2.0,19.0,0.0,6.0,0.0,1697,60.6,12.0,
572,1.0,12/1/88,0.0,12.0,,8.0,0.0,13541,32.3,22.0,
573,0.0,2/1/98,1.0,,,12.0,0.0,18159,54.0,26.0,
574,0.0,10/1/01,1.0,43.0,,8.0,0.0,320,9.1,16.0,
575,0.0,12/1/06,3.0,,,7.0,0.0,848,16.0,19.0,
576,0.0,1/1/93,1.0,,,12.0,0.0,15554,79.5,18.0,
577,0.0,5/1/99,1.0,56.0,,10.0,0.0,1498,6.7,14.0,
578,1.0,11/1/01,1.0,19.0,,7.0,0.0,2971,40.7,15.0,
579,0.0,4/1/07,2.0,,,5.0,0.0,3243,28.0,6.0,
580,0.0,2/1/89,0.0,,,16.0,0.0,26562,34.9,41.0,
581,1.0,2/1/96,0.0,4.0,,8.0,0.0,20240,98.3,16.0,
582,0.0,7/1/97,0.0,58.0,,12.0,0.0,21845,67.4,25.0,
583,0.0,12/1/02,0.0,,,9.0,0.0,8517,33.1,18.0,
584,0.0,7/1/02,1.0,32.0,,13.0,0.0,1328,25.5,32.0,
585,0.0,12/1/96,0.0,,,12.0,0.0,5220,23.9,32.0,
586,0.0,2/1/97,3.0,,,8.0,0.0,1281,4.4,10.0,
587,0.0,3/1/74,2.0,,,16.0,0.0,32654,39.2,38.0,
588,0.0,10/1/95,2.0,,,11.0,0.0,33963,8.1,33.0,
589,0.0,7/1/98,2.0,0.0,0.0,15.0,0.0,4933,15.1,22.0,
590,0.0,2/1/03,0.0,0.0,0.0,8.0,0.0,8850,32.3,8.0,
591,0.0,6/1/05,2.0,,,4.0,0.0,8315,75.6,8.0,
592,0.0,3/1/04,1.0,,,11.0,0.0,6601,58.2,15.0,
593,0.0,4/1/94,1.0,,,10.0,0.0,5876,12.2,16.0,
594,0.0,11/1/04,2.0,,,13.0,0.0,6951,14.0,21.0,
595,0.0,5/1/96,3.0,,,5.0,0.0,19450,92.6,52.0,
596,0.0,12/1/01,1.0,,,4.0,0.0,6048,51.3,5.0,
597,1.0,12/1/92,2.0,2.0,,14.0,0.0,6461,64.6,27.0,
598,0.0,1/1/93,1.0,,,8.0,0.0,28080,58.1,23.0,
599,0.0,6/1/84,2.0,47.0,,10.0,0.0,30535,69.6,39.0,
600,0.0,10/1/04,0.0,,,9.0,0.0,8635,60.4,12.0,
601,0.0,3/1/05,0.0,,,8.0,0.0,3353,54.1,18.0,
602,0.0,12/1/99,1.0,,,10.0,0.0,1113,4.5,23.0,
603,0.0,7/1/04,0.0,,,7.0,0.0,11307,82.8,21.0,
604,0.0,5/1/00,1.0,,59.0,7.0,1.0,3167,28.0,9.0,
605,0.0,11/1/89,0.0,,116.0,6.0,1.0,9112,94.9,12.0,
606,0.0,9/1/96,0.0,,,17.0,0.0,11488,22.3,39.0,
607,0.0,2/1/07,2.0,,,8.0,0.0,2229,34.8,9.0,
608,1.0,2/1/03,2.0,23.0,,9.0,0.0,5585,96.3,29.0,
609,0.0,11/1/05,0.0,27.0,,5.0,0.0,1879,81.7,8.0,
610,0.0,5/1/00,0.0,,,11.0,0.0,13306,58.6,14.0,
611,0.0,5/1/95,1.0,48.0,,12.0,0.0,3676,10.2,29.0,
612,0.0,11/1/96,0.0,,,7.0,0.0,3114,11.3,13.0,
613,0.0,8/1/06,0.0,,,9.0,0.0,6066,87.9,12.0,
614,0.0,3/1/87,1.0,,,8.0,0.0,15904,50.5,18.0,
615,0.0,11/1/98,1.0,29.0,,17.0,0.0,39621,82.0,29.0,
616,0.0,9/1/02,1.0,,,4.0,0.0,23,0.1,11.0,
617,0.0,1/1/04,2.0,,,20.0,0.0,4034,59.3,33.0,
618,0.0,2/1/94,1.0,0.0,0.0,6.0,0.0,6033,31.1,6.0,
619,0.0,4/1/99,0.0,,,11.0,0.0,17255,95.9,20.0,
620,0.0,5/1/84,0.0,50.0,,10.0,0.0,4439,12.4,25.0,
621,0.0,11/1/97,2.0,,,12.0,0.0,20531,85.9,35.0,
622,0.0,1/1/01,2.0,44.0,,9.0,0.0,2391,29.2,24.0,
623,1.0,12/1/97,1.0,19.0,,5.0,0.0,7597,89.4,27.0,
624,0.0,11/1/93,1.0,42.0,,19.0,0.0,40712,83.7,36.0,
625,1.0,6/1/93,0.0,7.0,,12.0,0.0,80129,35.7,24.0,
626,1.0,2/1/90,0.0,15.0,,7.0,0.0,5770,61.4,18.0,
627,0.0,4/1/05,0.0,,,4.0,0.0,981,25.2,4.0,
628,0.0,8/1/77,0.0,,,6.0,0.0,41248,95.9,14.0,
629,0.0,1/1/99,3.0,,,10.0,0.0,836,9.2,13.0,
630,0.0,11/1/97,3.0,,,8.0,0.0,2165,94.1,11.0,
631,0.0,3/1/73,0.0,,95.0,8.0,1.0,18515,87.7,25.0,
632,0.0,7/1/03,0.0,,,5.0,0.0,2999,47.6,7.0,
633,0.0,3/1/94,2.0,24.0,,11.0,0.0,8545,30.6,30.0,
634,0.0,11/1/95,1.0,48.0,,11.0,0.0,15109,77.9,25.0,
635,0.0,8/1/85,1.0,33.0,,8.0,0.0,3890,92.6,16.0,
636,0.0,9/1/91,0.0,62.0,,7.0,0.0,0,0.0,33.0,
637,0.0,8/1/02,2.0,37.0,,18.0,0.0,28370,40.3,29.0,
638,1.0,4/1/88,0.0,19.0,,6.0,0.0,698,36.7,17.0,
639,0.0,6/1/66,0.0,,,11.0,0.0,4088,26.4,38.0,
640,0.0,8/1/98,0.0,41.0,41.0,8.0,1.0,2956,46.9,12.0,
641,0.0,2/1/96,0.0,71.0,,9.0,0.0,7175,62.9,28.0,
642,0.0,8/1/92,1.0,,,6.0,0.0,4342,31.9,24.0,
643,0.0,12/1/04,0.0,,,9.0,0.0,10201,65.0,14.0,
644,0.0,9/1/99,0.0,,,6.0,0.0,20732,96.0,22.0,
645,0.0,9/1/94,4.0,,,20.0,0.0,2701,3.2,42.0,
646,0.0,4/1/93,5.0,,,20.0,0.0,40650,83.6,47.0,
647,1.0,1/1/00,0.0,21.0,,7.0,0.0,16773,68.5,22.0,
648,0.0,11/1/98,7.0,,,9.0,0.0,41880,53.6,19.0,
649,0.0,3/1/95,3.0,,,16.0,0.0,46649,85.0,52.0,
650,0.0,1/1/03,2.0,28.0,101.0,2.0,1.0,1720,95.6,8.0,
651,0.0,1/1/97,3.0,,,13.0,0.0,15462,29.6,20.0,
652,0.0,10/1/98,2.0,,,10.0,0.0,19672,61.1,15.0,
653,0.0,1/1/01,2.0,,,9.0,0.0,53384,19.2,22.0,
654,0.0,9/1/04,0.0,,,7.0,0.0,6992,93.2,12.0,
655,0.0,6/1/00,0.0,,,6.0,0.0,23476,65.2,18.0,
656,0.0,12/1/05,3.0,35.0,,13.0,0.0,1527,7.8,25.0,
657,0.0,1/1/94,0.0,,,10.0,0.0,5744,55.8,20.0,
658,3.0,1/1/94,3.0,5.0,,8.0,0.0,1349,8.3,18.0,
659,0.0,7/1/00,0.0,,,8.0,0.0,4333,17.1,13.0,
660,0.0,12/1/06,0.0,,,8.0,0.0,1372,20.5,9.0,
661,0.0,11/1/96,3.0,,,12.0,0.0,21501,67.5,36.0,
662,0.0,1/1/95,0.0,38.0,,6.0,0.0,0,0.0,44.0,
663,2.0,8/1/79,0.0,14.0,,5.0,0.0,683,10.5,5.0,
664,0.0,9/1/84,0.0,,,26.0,0.0,24981,36.8,38.0,
665,0.0,6/1/99,0.0,81.0,,6.0,0.0,6064,57.8,10.0,
666,0.0,10/1/00,0.0,71.0,,7.0,0.0,4902,47.1,30.0,
667,0.0,5/1/91,2.0,,,14.0,0.0,11997,55.5,29.0,
668,1.0,4/1/01,0.0,7.0,,6.0,0.0,16364,54.5,10.0,
669,0.0,10/1/96,0.0,60.0,,9.0,0.0,5486,41.5,35.0,
670,1.0,10/1/96,1.0,12.0,,10.0,0.0,2830,28.3,17.0,
671,0.0,7/1/05,0.0,,,12.0,0.0,2399,19.2,16.0,
672,0.0,1/1/96,0.0,,,7.0,0.0,0,0.0,17.0,
673,2.0,2/1/85,0.0,6.0,0.0,9.0,0.0,10979,37.2,37.0,
674,0.0,12/1/95,0.0,59.0,,7.0,0.0,11666,87.4,21.0,
675,0.0,1/1/98,0.0,,,4.0,0.0,6976,28.8,11.0,
676,0.0,1/1/03,2.0,58.0,88.0,7.0,1.0,15005,64.1,11.0,
677,0.0,3/1/86,0.0,,,18.0,0.0,53703,88.6,42.0,
678,0.0,10/1/99,0.0,,,12.0,0.0,13618,56.2,18.0,
679,0.0,9/1/04,1.0,25.0,,5.0,0.0,1456,47.0,9.0,
680,0.0,3/1/96,0.0,61.0,56.0,14.0,1.0,11440,86.7,37.0,
681,0.0,9/1/96,2.0,41.0,,23.0,0.0,24471,74.5,46.0,
682,0.0,12/1/00,0.0,,,9.0,0.0,11075,19.8,22.0,
683,0.0,12/1/01,1.0,,,17.0,0.0,8962,70.0,33.0,
684,0.0,6/1/00,1.0,,,9.0,0.0,30449,65.9,13.0,
685,0.0,9/1/62,0.0,,,11.0,0.0,22318,45.1,57.0,
686,0.0,3/1/00,0.0,,,3.0,0.0,26057,97.6,9.0,
687,0.0,2/1/94,0.0,45.0,,28.0,0.0,12742,88.5,34.0,
688,0.0,6/1/03,2.0,,,18.0,0.0,20853,43.4,22.0,
689,0.0,8/1/97,0.0,,,5.0,0.0,18465,49.6,7.0,
690,0.0,7/1/03,0.0,,,14.0,0.0,4641,49.4,23.0,
691,0.0,11/1/95,0.0,,,7.0,0.0,17397,95.6,24.0,
692,0.0,1/1/93,0.0,58.0,,9.0,0.0,9060,63.8,20.0,
693,1.0,2/1/82,1.0,17.0,,6.0,0.0,814,5.2,48.0,
694,0.0,1/1/98,0.0,,,14.0,0.0,3852,4.7,21.0,
695,0.0,4/1/90,1.0,70.0,,12.0,0.0,12247,45.5,45.0,
696,0.0,4/1/98,0.0,,,8.0,0.0,4787,55.7,13.0,
697,0.0,11/1/07,2.0,,,3.0,0.0,3244,92.7,4.0,
698,0.0,2/1/04,2.0,,,8.0,0.0,7546,59.0,11.0,
699,0.0,12/1/74,2.0,,,13.0,0.0,34740,64.1,63.0,
700,7.0,12/1/96,1.0,16.0,94.0,9.0,1.0,820,7.5,25.0,
701,0.0,4/1/04,0.0,,,5.0,0.0,12978,94.7,8.0,
702,0.0,8/1/87,1.0,76.0,,16.0,0.0,19542,20.3,46.0,
703,0.0,5/1/00,3.0,,,12.0,0.0,14521,52.8,19.0,
704,0.0,6/1/00,0.0,0.0,0.0,11.0,0.0,81695,92.9,34.0,
705,0.0,8/1/05,0.0,,,14.0,0.0,1913,3.0,28.0,
